Calc. Date= 04-04-2023. Time= 17:33:23
============================== SRIM-2013.00 ==============================
 =====================================================================
 =                   Ion Energy vs Position File                     =
 =====================================================================
 =   AXIS DEFINITIONS: X=Depth. Y.Z= Lateral plane of target surface.=
 =   (If beam enters target at an angle. this tilt is in Y direction)=
 =   Shown are: Ion Number. Energy (keV). X. Y. Z Position           =
 ==================  CALCULATION   DATA  =============================
  Ion Data: Name. Mass.   Energy . Energy Interval
           Sr     080.00  2000000keV    10000000eV
 =====================================================================
Ion       Energy     Depth (X)     Y           Z       Electronic   Energy Lost to
Number    (keV)    (Angstrom)  (Angstrom)  (Angstrom)  Stop.(eV/A)  Last Recoil(eV)
------- ----------- ---------- ----------- ----------- -----------  ---------------
0000001 2.0000E+06  0.0000E+00  0.0000E+00  0.0000E+00  3.7165E-01  0.0000E+00
0000001 1.9898E+06  2.8312E+07 -1.8991E+03 -3.8334E+03  3.7284E-01  9.2884E+00
0000001 1.9797E+06  5.6929E+07 -3.1713E+03 -1.4149E+04  3.7403E-01  1.9628E+01
0000001 1.9699E+06  8.2775E+07 -3.9220E+03 -2.9286E+04  3.7517E-01  5.7058E+00
0000001 1.9599E+06  1.0942E+08  9.2825E+03 -4.2592E+04  3.7633E-01  4.2772E+00
0000001 1.9498E+06  1.3598E+08  3.2301E+04 -4.8887E+04  3.7756E-01  5.1180E+00
0000001 1.9398E+06  1.6333E+08  5.3873E+04 -5.7098E+04  3.7880E-01  6.5804E+00
0000001 1.9299E+06  1.8970E+08  7.6552E+04 -5.9666E+04  3.8002E-01  7.6814E+00
0000001 1.9198E+06  2.1686E+08  9.8220E+04 -6.1412E+04  3.8126E-01  4.4054E+00
0000001 1.9097E+06  2.4304E+08  1.1719E+05 -4.6682E+04  3.8255E-01  9.5248E+00
0000001 1.8998E+06  2.6827E+08  1.4157E+05 -2.9551E+04  3.8382E-01  3.4986E+01
0000001 1.8900E+06  2.9341E+08  1.6502E+05 -1.8105E+04  3.8510E-01  2.1307E+01
0000001 1.8797E+06  3.2018E+08  1.8821E+05 -1.2302E+04  3.8642E-01  1.8294E+01
