Calc. Date= 05-04-2023. Time= 17:38:05
============================== SRIM-2013.00 ==============================
 =====================================================================
 =                   Ion Energy vs Position File                     =
 =====================================================================
 =   AXIS DEFINITIONS: X=Depth. Y.Z= Lateral plane of target surface.=
 =   (If beam enters target at an angle. this tilt is in Y direction)=
 =   Shown are: Ion Number. Energy (keV). X. Y. Z Position           =
 ==================  CALCULATION   DATA  =============================
  Ion Data: Name. Mass.   Energy . Energy Interval
           He     004.00  15000keV    294117eV
 =====================================================================
Ion       Energy     Depth (X)     Y           Z       Electronic   Energy Lost to
Number    (keV)    (Angstrom)  (Angstrom)  (Angstrom)  Stop.(eV/A)  Last Recoil(eV)
------- ----------- ---------- ----------- ----------- -----------  ---------------
0000001 1.5000E+04  0.0000E+00  0.0000E+00  0.0000E+00  5.6128E-03  0.0000E+00
0000001 1.4647E+04  6.2324E+07 -2.8961E+04 -5.3588E+04  5.7145E-03  6.8038E+00
0000001 1.4365E+04  1.1003E+08  7.3075E+03 -9.1304E+04  5.7988E-03  5.8584E+00
0000001 1.4087E+04  1.5697E+08  2.7629E+03 -1.9974E+04  5.8844E-03  4.3348E+00
0000001 1.3818E+04  2.0314E+08  2.1926E+04  1.8995E+04  5.9698E-03  2.2971E+01
0000001 1.3466E+04  2.6356E+08  1.6582E+05  2.0707E+05  6.0866E-03  1.4117E+01
0000001 1.3176E+04  3.0799E+08  5.0643E+04  4.3942E+05  6.1860E-03  2.2567E+01
0000001 1.2918E+04  3.5163E+08 -7.5451E+03  7.0908E+05  6.2780E-03  6.0427E+00
0000001 1.2575E+04  4.0869E+08 -1.9042E+05  9.6351E+05  6.4051E-03  1.0917E+01
0000001 1.2291E+04  4.5060E+08 -4.3261E+05  1.1081E+06  6.5144E-03  2.7231E+01
0000001 1.2020E+04  4.9174E+08 -8.4820E+05  1.1430E+06  6.6231E-03  4.2912E+00
0000001 1.1754E+04  5.3209E+08 -1.3039E+06  1.1472E+06  6.7338E-03  4.7969E+00
0000001 1.1417E+04  5.8477E+08 -1.8675E+06  1.1318E+06  6.8799E-03  3.6770E+00
