Calc. Date= 04-09-2023. Time= 12:36:39
============================== SRIM-2013.00 ==============================
 =====================================================================
 =                   Ion Energy vs Position File                     =
 =====================================================================
 =   AXIS DEFINITIONS: X=Depth. Y.Z= Lateral plane of target surface.=
 =   (If beam enters target at an angle. this tilt is in Y direction)=
 =   Shown are: Ion Number. Energy (keV). X. Y. Z Position           =
 ==================  CALCULATION   DATA  =============================
  Ion Data: Name. Mass.   Energy . Energy Interval
           Ne     020.00  300000keV    10000eV
 =====================================================================
Ion       Energy     Depth (X)     Y           Z       Electronic   Energy Lost to
Number    (keV)    (Angstrom)  (Angstrom)  (Angstrom)  Stop.(eV/A)  Last Recoil(eV)
------- ----------- ---------- ----------- ----------- -----------  ---------------
0000001 3.0000E+05  0.0000E+00  0.0000E+00  0.0000E+00  4.6357E-02  0.0000E+00
0000001 2.9983E+05  3.6589E+06  2.0292E+01  1.4787E+01  4.6379E-02  3.9130E+00
0000001 2.9967E+05  7.5834E+06  1.2730E+02  4.5966E+02  4.6400E-02  4.7835E+00
0000001 2.9950E+05  1.1506E+07  1.6009E+02  5.2748E+02  4.6422E-02  5.5894E+01
0000001 2.9934E+05  1.5427E+07  9.3654E+02 -4.8644E+02  4.6443E-02  1.5852E+01
0000001 2.9917E+05  1.9347E+07  2.5636E+03 -1.2794E+03  4.6465E-02  3.4581E+00
0000001 2.9901E+05  2.3265E+07  3.8502E+03 -2.3023E+03  4.6486E-02  3.4347E+00
0000001 2.9883E+05  2.7181E+07  4.8187E+03 -3.5827E+03  4.6509E-02  2.9644E+00
0000001 2.9866E+05  3.1095E+07  5.7502E+03 -5.1624E+03  4.6531E-02  3.3380E+00
0000001 2.9849E+05  3.5008E+07  7.0844E+03 -6.7496E+03  4.6553E-02  3.5851E+00
0000001 2.9831E+05  3.8919E+07  8.4531E+03 -8.0057E+03  4.6576E-02  1.1708E+01
0000001 2.9812E+05  4.2828E+07  9.9059E+03 -8.5112E+03  4.6601E-02  4.9439E+00
0000001 2.9792E+05  4.6735E+07  1.1068E+04 -8.6209E+03  4.6628E-02  4.6791E+01
