Calc. Date= 05-03-2023. Time= 10:16:41
============================== SRIM-2013.00 ==============================
 =====================================================================
 =                   Ion Energy vs Position File                     =
 =====================================================================
 =   AXIS DEFINITIONS: X=Depth. Y.Z= Lateral plane of target surface.=
 =   (If beam enters target at an angle. this tilt is in Y direction)=
 =   Shown are: Ion Number. Energy (keV). X. Y. Z Position           =
 ==================  CALCULATION   DATA  =============================
  Ion Data: Name. Mass.   Energy . Energy Interval
           Sr     080.00  1200000keV    23529411eV
 =====================================================================
Ion       Energy     Depth (X)     Y           Z       Electronic   Energy Lost to
Number    (keV)    (Angstrom)  (Angstrom)  (Angstrom)  Stop.(eV/A)  Last Recoil(eV)
------- ----------- ---------- ----------- ----------- -----------  ---------------
0000001 1.2000E+06  0.0000E+00  0.0000E+00  0.0000E+00  5.1093E-01  0.0000E+00
0000001 1.1764E+06  4.5829E+07  4.4551E+03  1.3341E+04  5.1659E-01  2.7032E+01
0000001 1.1529E+06  9.1053E+07  1.3729E+04  4.2210E+04  5.2232E-01  3.4722E+00
0000001 1.1293E+06  1.3630E+08  2.8460E+04  3.7314E+04  5.2816E-01  8.8229E+00
0000001 1.1057E+06  1.8032E+08  5.6630E+04 -7.2445E+03  5.3413E-01  1.4735E+02
0000001 1.0823E+06  2.2313E+08  8.0156E+04 -4.8675E+04  5.4013E-01  4.1058E+01
0000001 1.0588E+06  2.6654E+08  1.2087E+05 -8.8101E+04  5.4630E-01  1.7183E+01
0000001 1.0351E+06  3.0874E+08  1.6970E+05 -1.1327E+05  5.5262E-01  8.9271E+00
0000001 1.0117E+06  3.5090E+08  2.1705E+05 -1.5849E+05  5.5899E-01  7.1119E+00
0000001 9.8790E+05  3.9243E+08  2.2202E+05 -2.1127E+05  5.6558E-01  2.0773E+01
0000001 9.6439E+05  4.3332E+08  2.2747E+05 -2.8129E+05  5.7223E-01  1.0238E+01
0000001 9.4108E+05  4.7414E+08  2.4066E+05 -3.6885E+05  5.7896E-01  1.8868E+01
0000001 9.1730E+05  5.1539E+08  2.5240E+05 -4.2333E+05  5.8596E-01  1.2202E+02
