Calc. Date= 05-03-2023. Time= 10:15:43
============================== SRIM-2013.00 ==============================
 =====================================================================
 =                   Ion Energy vs Position File                     =
 =====================================================================
 =   AXIS DEFINITIONS: X=Depth. Y.Z= Lateral plane of target surface.=
 =   (If beam enters target at an angle. this tilt is in Y direction)=
 =   Shown are: Ion Number. Energy (keV). X. Y. Z Position           =
 ==================  CALCULATION   DATA  =============================
  Ion Data: Name. Mass.   Energy . Energy Interval
           Ca     040.00  600000keV    11764705eV
 =====================================================================
Ion       Energy     Depth (X)     Y           Z       Electronic   Energy Lost to
Number    (keV)    (Angstrom)  (Angstrom)  (Angstrom)  Stop.(eV/A)  Last Recoil(eV)
------- ----------- ---------- ----------- ----------- -----------  ---------------
0000001 6.0000E+05  0.0000E+00  0.0000E+00  0.0000E+00  1.6504E-01  0.0000E+00
0000001 5.8818E+05  7.2154E+07  4.0901E+04 -5.1826E+04  1.6721E-01  1.7966E+01
0000001 5.7634E+05  1.4361E+08  1.2744E+05 -1.3677E+05  1.6944E-01  2.5198E+01
0000001 5.6457E+05  2.1123E+08  1.8441E+05 -1.6577E+05  1.7171E-01  5.0303E+00
0000001 5.5278E+05  2.7923E+08  2.1416E+05 -2.5850E+05  1.7404E-01  7.3625E+02
0000001 5.4095E+05  3.4621E+08  2.6354E+05 -4.3129E+05  1.7645E-01  2.1211E+01
0000001 5.2926E+05  4.1082E+08  3.8470E+05 -7.1785E+05  1.7889E-01  7.8547E+00
0000001 5.1751E+05  4.7442E+08  5.1832E+05 -1.0772E+06  1.8142E-01  1.1973E+02
0000001 5.0588E+05  5.3701E+08  6.4268E+05 -1.4671E+06  1.8398E-01  3.6717E+01
0000001 4.9395E+05  5.9987E+08  7.1282E+05 -1.8953E+06  1.8669E-01  5.0452E+00
0000001 4.8227E+05  6.6168E+08  7.5101E+05 -2.2977E+06  1.8942E-01  1.0473E+01
0000001 4.7051E+05  7.2367E+08  7.5816E+05 -2.7284E+06  1.9226E-01  4.2953E+00
0000001 4.5857E+05  7.8580E+08  7.7079E+05 -3.1648E+06  1.9524E-01  9.6895E+01
