Calc. Date= 04-25-2023. Time= 15:47:47
============================== SRIM-2013.00 ==============================
 =====================================================================
 =                   Ion Energy vs Position File                     =
 =====================================================================
 =   AXIS DEFINITIONS: X=Depth. Y.Z= Lateral plane of target surface.=
 =   (If beam enters target at an angle. this tilt is in Y direction)=
 =   Shown are: Ion Number. Energy (keV). X. Y. Z Position           =
 ==================  CALCULATION   DATA  =============================
  Ion Data: Name. Mass.   Energy . Energy Interval
           He     004.00  15000keV    150000eV
 =====================================================================
Ion       Energy     Depth (X)     Y           Z       Electronic   Energy Lost to
Number    (keV)    (Angstrom)  (Angstrom)  (Angstrom)  Stop.(eV/A)  Last Recoil(eV)
------- ----------- ---------- ----------- ----------- -----------  ---------------
0000001 1.5000E+04  0.0000E+00  0.0000E+00  0.0000E+00  5.6128E-03  0.0000E+00
0000001 1.4848E+04  2.5302E+07  1.1973E+04 -3.9239E+03  5.6563E-03  2.8720E+00
0000001 1.4665E+04  5.7593E+07  5.1783E+04  3.6153E+04  5.7093E-03  1.0954E+01
0000001 1.4479E+04  8.9540E+07  7.3356E+04  1.5486E+05  5.7643E-03  2.0565E+01
0000001 1.4379E+04  1.0538E+08  8.1563E+04  1.7125E+05  5.7945E-03  9.6474E+01
0000001 1.4208E+04  1.3679E+08  2.3594E+03  3.6816E+05  5.8466E-03  2.8049E+00
0000001 1.4018E+04  1.6788E+08 -4.5496E+04  5.9288E+05  5.9060E-03  4.7029E+00
0000001 1.3941E+04  1.8330E+08 -6.0015E+04  6.8871E+05  5.9306E-03  3.9086E+00
0000001 1.3758E+04  2.1390E+08 -1.6894E+05  7.4755E+05  5.9894E-03  3.1582E+00
0000001 1.3585E+04  2.4417E+08 -3.4882E+05  7.4567E+05  6.0463E-03  7.4347E+00
0000001 1.3480E+04  2.5918E+08 -4.4763E+05  7.3708E+05  6.0819E-03  5.5464E+00
0000001 1.3301E+04  2.8891E+08 -6.7842E+05  7.2945E+05  6.1426E-03  2.8805E+00
0000001 1.3128E+04  3.1832E+08 -9.1597E+05  7.5042E+05  6.2030E-03  6.2359E+00
